cod_indicatore,indicatore,sesso,territorio,livello,anno,valore,poco_signif,unita_misura,fonte
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2017,53,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2018,53.6,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2019,54.9,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2020,55.6,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2021,54.9,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2022,54.5,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Emilia-Romagna,regione,2023,55.6,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2013,49.7,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2014,49.1,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2015,50.3,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2016,50.3,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2017,50.5,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2018,50.4,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2019,51.4,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2020,51.9,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2021,51.4,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2022,51.7,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Italia,italia,2023,52.4,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2017,51.7,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2018,50.3,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2019,51,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2020,52.6,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2021,52.3,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2022,52.2,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST004,Passaggio all'università,Totale,Nord-est,ripartizione,2023,53.5,FALSE,Tasso specifico di coorte,Ministero dell'Istruzione e del Merito; Ministero dell'Università e Ricerca
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2018,8.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2019,8.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2020,8.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2021,8.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2022,8.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2023,6.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2024,7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Emilia-Romagna,regione,2025,5.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2018,12.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2019,11.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2020,11.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2021,10.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2022,9.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2023,7.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2024,7.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Italia,italia,2025,6.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2018,9.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2019,7.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2020,8.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2021,7.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2022,7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2023,6.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2024,5.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Femmine,Nord-est,ripartizione,2025,4.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2018,12.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2019,13.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2020,11.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2021,11.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2022,10.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2023,7.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2024,8.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Emilia-Romagna,regione,2025,6.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2018,16.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2019,15.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2020,16.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2021,14.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2022,13.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2023,13.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2024,12.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Italia,italia,2025,10.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2018,11.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2019,11.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2020,12.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2021,11.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2022,11.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2023,11,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2024,11.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Maschi,Nord-est,ripartizione,2025,8.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2018,10.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2019,11.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2020,10.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2021,9.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2022,9.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2023,7.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2024,7.9,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Emilia-Romagna,regione,2025,6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2018,14.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2019,13.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2020,14.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2021,12.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2022,11.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2023,10.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2024,9.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Italia,italia,2025,8.2,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2018,10.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2019,9.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2020,10.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2021,9.6,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2022,9.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2023,8.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2024,8.7,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST005-N22,Uscita precoce dal sistema di istruzione e formazione,Totale,Nord-est,ripartizione,2025,6.8,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2018,20.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2019,17.4,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2020,20.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2021,19.3,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2022,13.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2023,14.1,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
02IST006-N22,Giovani che non lavorano e non studiano (NEET),Femmine,Emilia-Romagna,regione,2024,12.5,FALSE,Valori percentuali,Istat - Rilevazione sulle Forze di lavoro
